transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
878,26/10/2023,18:53:00,31.00,Female,20,Clothing,1,30,11.70,30.00
1684,23/01/2023,21:40:00,43.00,Female,28,Clothing,2,500,200.00,1000.00
1878,24/01/2023,22:56:00,97.00,Female,20,Clothing,1,30,7.50,30.00
78,17/02/2023,21:08:00,68.00,Female,47,Clothing,3,500,265.00,1500.00
260,19/01/2023,21:09:00,107.00,Male,28,Beauty,2,30,10.50,60.00
455,21/11/2023,19:15:00,134.00,Male,31,Electronics,4,25,13.25,100.00
837,15/01/2023,20:35:00,53.00,Male,18,Beauty,3,30,7.50,90.00
1078,04/05/2023,22:20:00,16.00,Female,47,Clothing,3,500,125.00,1500.00
1260,19/07/2023,17:26:00,117.00,Male,28,Beauty,2,30,13.50,60.00
1455,27/08/2022,21:35:00,32.00,Male,31,Electronics,4,25,13.75,100.00
1837,29/03/2023,20:45:00,32.00,Male,18,Beauty,3,30,8.10,90.00
45,20/03/2022,18:27:00,121.00,Female,55,Electronics,1,30,10.50,30.00
449,03/01/2022,18:28:00,58.00,Male,25,Electronics,4,50,26.50,200.00
1045,26/02/2022,17:28:00,110.00,Female,55,Electronics,1,30,9.90,30.00
1449,26/04/2022,18:42:00,12.00,Male,25,Electronics,4,50,23.50,200.00
904,01/04/2022,20:26:00,43.00,Male,28,Clothing,1,500,160.00,500.00
1904,25/11/2022,19:41:00,117.00,Male,28,Clothing,1,500,220.00,500.00
59,14/11/2022,18:28:00,61.00,Male,62,Clothing,1,50,27.00,50.00
128,21/12/2022,22:22:00,77.00,Male,25,Beauty,1,500,180.00,500.00
186,31/03/2022,18:15:00,92.00,Male,20,Clothing,4,50,23.50,200.00
802,22/09/2023,18:00:00,57.00,Female,46,Beauty,1,30,9.90,30.00
1059,12/07/2022,22:05:00,89.00,Male,62,Clothing,1,50,12.50,50.00
1128,04/01/2022,17:35:00,60.00,Male,25,Beauty,1,500,135.00,500.00
1186,10/09/2023,18:24:00,5.00,Male,20,Clothing,4,50,18.50,200.00
1802,13/07/2022,22:17:00,33.00,Female,46,Beauty,1,30,9.60,30.00
75,15/05/2023,20:51:00,110.00,Male,61,Beauty,4,50,13.50,200.00
447,18/04/2023,17:57:00,37.00,Male,22,Beauty,4,500,245.00,2000.00
528,11/12/2023,21:51:00,102.00,Female,36,Clothing,2,30,9.60,60.00
1075,14/09/2022,19:17:00,92.00,Male,61,Beauty,4,50,21.50,200.00
1447,30/05/2022,22:21:00,137.00,Male,22,Beauty,4,500,155.00,2000.00
1528,06/07/2023,19:44:00,126.00,Female,36,Clothing,2,30,12.30,60.00
759,23/05/2023,21:21:00,75.00,Male,49,Electronics,2,50,21.50,100.00
870,11/04/2022,19:41:00,16.00,Female,46,Electronics,4,30,11.10,120.00
1759,03/11/2022,17:27:00,102.00,Male,49,Electronics,2,50,23.00,100.00
1870,09/11/2023,20:38:00,119.00,Female,46,Electronics,4,30,10.50,120.00
77,07/04/2022,20:45:00,44.00,Female,47,Clothing,2,50,24.00,100.00
381,30/01/2022,19:05:00,63.00,Female,44,Clothing,4,25,12.25,100.00
439,06/05/2022,21:46:00,42.00,Male,50,Clothing,3,25,11.75,75.00
792,04/01/2023,22:50:00,4.00,Female,20,Beauty,1,50,26.50,50.00
1077,16/12/2022,18:45:00,141.00,Female,47,Clothing,2,50,15.00,100.00
1381,26/10/2022,17:26:00,48.00,Female,44,Clothing,4,25,7.75,100.00
1439,18/11/2023,20:53:00,76.00,Male,50,Clothing,3,25,7.25,75.00
1792,26/08/2023,17:37:00,88.00,Female,20,Beauty,1,50,26.50,50.00
176,26/05/2023,18:15:00,53.00,Female,43,Beauty,2,50,25.50,100.00
216,04/11/2022,17:28:00,141.00,Male,62,Electronics,2,50,26.50,100.00
1176,04/01/2023,20:33:00,34.00,Female,43,Beauty,2,50,21.00,100.00
1216,01/03/2023,22:53:00,23.00,Male,62,Electronics,2,50,13.00,100.00
772,14/04/2023,21:47:00,25.00,Male,26,Electronics,1,30,16.20,30.00
1772,03/02/2022,19:06:00,59.00,Male,26,Electronics,1,30,13.20,30.00
53,06/01/2022,17:57:00,32.00,Male,34,Electronics,2,50,22.00,100.00
1053,10/02/2023,21:13:00,40.00,Male,34,Electronics,2,50,20.50,100.00
43,18/03/2023,21:42:00,118.00,Female,48,Clothing,1,300,111.00,300.00
71,16/02/2023,19:11:00,32.00,Female,51,Beauty,4,25,11.50,100.00
93,25/01/2022,20:52:00,148.00,Female,35,Beauty,4,500,140.00,2000.00
302,09/02/2023,17:51:00,26.00,Male,57,Beauty,2,300,135.00,600.00
551,21/03/2023,22:45:00,99.00,Male,45,Electronics,3,300,141.00,900.00
681,04/08/2023,22:12:00,24.00,Female,43,Electronics,2,30,8.40,60.00
722,24/02/2023,18:35:00,25.00,Male,20,Beauty,3,300,162.00,900.00
728,02/06/2022,19:35:00,78.00,Male,51,Electronics,3,50,18.00,150.00
829,24/03/2022,21:31:00,52.00,Male,61,Beauty,3,30,9.60,90.00
955,16/01/2022,17:57:00,16.00,Male,58,Clothing,1,25,12.50,25.00
1043,30/11/2023,18:10:00,20.00,Female,48,Clothing,1,300,87.00,300.00
1071,21/09/2023,17:38:00,155.00,Female,51,Beauty,4,25,6.75,100.00
1093,06/11/2023,17:26:00,87.00,Female,35,Beauty,4,500,270.00,2000.00
1302,21/12/2022,17:55:00,20.00,Male,57,Beauty,2,300,102.00,600.00
1551,12/11/2023,22:36:00,84.00,Male,45,Electronics,3,300,81.00,900.00
1681,09/11/2022,19:32:00,53.00,Female,43,Electronics,2,30,11.10,60.00
1722,30/01/2022,20:38:00,22.00,Male,20,Beauty,3,300,159.00,900.00
1728,23/05/2023,22:30:00,77.00,Male,51,Electronics,3,50,25.00,150.00
1829,30/05/2022,22:37:00,58.00,Male,61,Beauty,3,30,12.00,90.00
1955,15/09/2022,21:11:00,134.00,Male,58,Clothing,1,25,6.50,25.00
144,26/03/2022,22:18:00,119.00,Female,59,Beauty,3,500,255.00,1500.00
474,08/05/2022,17:57:00,145.00,Female,26,Clothing,3,500,210.00,1500.00
1144,30/12/2022,21:27:00,148.00,Female,59,Beauty,3,500,125.00,1500.00
1474,15/05/2022,20:49:00,84.00,Female,26,Clothing,3,500,255.00,1500.00
603,18/04/2022,20:17:00,95.00,Female,40,Clothing,3,30,14.10,90.00
661,05/08/2022,22:09:00,10.00,Female,44,Clothing,4,25,7.00,100.00
1603,04/12/2023,20:50:00,132.00,Female,40,Clothing,3,30,13.20,90.00
1661,07/07/2023,19:18:00,20.00,Female,44,Clothing,4,25,6.25,100.00
143,11/02/2023,22:20:00,118.00,Female,45,Clothing,1,50,27.50,50.00
515,13/02/2022,20:47:00,71.00,Female,49,Clothing,3,300,75.00,900.00
1143,01/05/2023,21:10:00,23.00,Female,45,Clothing,1,50,15.00,50.00
1515,04/02/2023,21:49:00,107.00,Female,49,Clothing,3,300,135.00,900.00
304,23/03/2023,18:35:00,59.00,Female,37,Electronics,2,30,15.60,60.00
676,10/07/2023,22:13:00,80.00,Male,63,Electronics,3,500,205.00,1500.00
686,06/01/2022,17:14:00,68.00,Female,28,Electronics,4,50,23.50,200.00
698,17/03/2022,20:56:00,116.00,Female,64,Electronics,1,300,123.00,300.00
1304,26/09/2022,22:19:00,4.00,Female,37,Electronics,2,30,9.30,60.00
1676,21/09/2023,20:22:00,91.00,Male,63,Electronics,3,500,210.00,1500.00
1686,10/12/2023,20:41:00,151.00,Female,28,Electronics,4,50,26.00,200.00
1698,07/04/2022,21:50:00,146.00,Female,64,Electronics,1,300,105.00,300.00
709,22/09/2022,22:32:00,61.00,Female,19,Electronics,2,500,140.00,1000.00
1709,13/09/2023,20:22:00,97.00,Female,19,Electronics,2,500,185.00,1000.00
114,17/04/2022,20:57:00,92.00,Female,22,Beauty,4,25,9.25,100.00
359,15/12/2022,21:49:00,122.00,Male,50,Clothing,1,50,22.50,50.00
1114,18/08/2022,22:19:00,100.00,Female,22,Beauty,4,25,12.00,100.00
1359,17/05/2022,22:21:00,55.00,Male,50,Clothing,1,50,19.00,50.00
773,14/01/2023,19:10:00,3.00,Male,25,Electronics,4,500,175.00,2000.00
1773,12/12/2023,18:50:00,80.00,Male,25,Electronics,4,500,165.00,2000.00
127,20/05/2023,19:37:00,40.00,Female,33,Clothing,2,25,7.50,50.00
213,13/08/2023,20:48:00,113.00,Male,27,Beauty,3,500,275.00,1500.00
487,09/04/2023,21:03:00,36.00,Male,44,Clothing,4,500,235.00,2000.00
495,24/06/2022,21:06:00,131.00,Male,24,Beauty,2,30,11.70,60.00
605,19/10/2023,22:24:00,76.00,Male,37,Electronics,2,500,180.00,1000.00
1127,15/03/2022,19:26:00,87.00,Female,33,Clothing,2,25,13.00,50.00
1213,21/06/2023,17:23:00,41.00,Male,27,Beauty,3,500,185.00,1500.00
1487,01/02/2023,19:01:00,131.00,Male,44,Clothing,4,500,140.00,2000.00
1495,14/03/2023,22:37:00,113.00,Male,24,Beauty,2,30,16.20,60.00
1605,24/01/2022,19:39:00,2.00,Male,37,Electronics,2,500,165.00,1000.00
105,18/06/2023,18:05:00,82.00,Female,22,Electronics,1,500,230.00,500.00
299,25/01/2023,20:03:00,76.00,Male,61,Electronics,2,500,230.00,1000.00
934,22/11/2022,18:20:00,111.00,Male,30,Beauty,1,500,240.00,500.00
1105,12/11/2022,19:09:00,19.00,Female,22,Electronics,1,500,270.00,500.00
1299,08/05/2022,18:58:00,11.00,Male,61,Electronics,2,500,250.00,1000.00
1934,08/09/2022,17:06:00,69.00,Male,30,Beauty,1,500,150.00,500.00
270,17/12/2022,17:46:00,84.00,Male,43,Electronics,1,300,117.00,300.00
338,05/02/2022,21:26:00,44.00,Male,54,Beauty,2,50,20.00,100.00
543,16/04/2022,20:30:00,121.00,Male,49,Beauty,2,300,75.00,600.00
1270,25/08/2022,22:54:00,84.00,Male,43,Electronics,1,300,108.00,300.00
1338,25/01/2022,19:55:00,31.00,Male,54,Beauty,2,50,19.00,100.00
1543,03/10/2022,22:40:00,73.00,Male,49,Beauty,2,300,123.00,600.00
557,27/09/2023,20:01:00,155.00,Female,20,Beauty,3,30,12.90,90.00
702,03/03/2023,17:18:00,66.00,Female,60,Clothing,2,300,78.00,600.00
864,31/07/2023,22:16:00,139.00,Female,51,Electronics,1,500,215.00,500.00
1557,04/08/2022,17:01:00,14.00,Female,20,Beauty,3,30,10.20,90.00
1702,31/07/2023,21:54:00,102.00,Female,60,Clothing,2,300,87.00,600.00
1864,30/04/2023,21:00:00,112.00,Female,51,Electronics,1,500,190.00,500.00
254,14/12/2022,22:45:00,104.00,Male,41,Electronics,1,500,165.00,500.00
295,01/02/2022,20:23:00,80.00,Female,27,Beauty,3,300,105.00,900.00
457,28/11/2022,22:49:00,38.00,Female,58,Beauty,3,300,147.00,900.00
668,17/06/2022,20:33:00,135.00,Female,62,Electronics,3,50,24.50,150.00
850,14/09/2023,19:01:00,58.00,Female,26,Beauty,2,500,235.00,1000.00
1254,12/04/2023,18:24:00,86.00,Male,41,Electronics,1,500,180.00,500.00
1295,04/11/2023,19:28:00,86.00,Female,27,Beauty,3,300,81.00,900.00
1457,25/03/2023,21:31:00,140.00,Female,58,Beauty,3,300,108.00,900.00
1668,13/03/2023,21:40:00,132.00,Female,62,Electronics,3,50,14.00,150.00
1850,16/02/2022,20:44:00,154.00,Female,26,Beauty,2,500,240.00,1000.00
541,25/12/2022,18:37:00,39.00,Male,56,Beauty,1,500,215.00,500.00
980,14/10/2022,19:51:00,147.00,Female,31,Electronics,3,25,12.50,75.00
1541,02/10/2023,22:17:00,57.00,Male,56,Beauty,1,500,195.00,500.00
1980,23/08/2023,20:30:00,112.00,Female,31,Electronics,3,25,6.50,75.00
262,15/09/2023,20:33:00,30.00,Female,32,Beauty,4,30,12.60,120.00
467,24/01/2022,22:39:00,151.00,Female,53,Electronics,3,50,14.50,150.00
1262,13/08/2022,20:33:00,127.00,Female,32,Beauty,4,30,8.40,120.00
1467,13/08/2023,19:31:00,89.00,Female,53,Electronics,3,50,14.00,150.00
463,29/01/2023,20:22:00,55.00,Female,54,Beauty,3,500,175.00,1500.00
1463,29/07/2022,19:45:00,98.00,Female,54,Beauty,3,500,170.00,1500.00
598,23/06/2022,17:02:00,7.00,Male,37,Beauty,4,30,11.10,120.00
667,01/12/2022,18:46:00,22.00,Female,29,Electronics,1,500,190.00,500.00
672,17/02/2022,19:44:00,1.00,Female,34,Beauty,2,50,27.50,100.00
1598,15/01/2023,19:17:00,126.00,Male,37,Beauty,4,30,9.90,120.00
1667,04/07/2022,19:09:00,40.00,Female,29,Electronics,1,500,125.00,500.00
1672,28/03/2023,22:34:00,87.00,Female,34,Beauty,2,50,15.50,100.00
949,20/06/2023,20:28:00,21.00,Female,41,Electronics,2,25,9.00,50.00
1949,11/11/2022,20:24:00,105.00,Female,41,Electronics,2,25,12.50,50.00
27,14/12/2023,19:44:00,39.00,Female,38,Beauty,2,25,8.25,50.00
347,26/03/2022,19:31:00,26.00,Male,42,Electronics,1,25,7.00,25.00
687,27/06/2022,17:14:00,86.00,Female,53,Electronics,1,300,150.00,300.00
1027,30/04/2022,21:00:00,131.00,Female,38,Beauty,2,25,7.50,50.00
1347,21/11/2023,21:55:00,7.00,Male,42,Electronics,1,25,13.00,25.00
1687,17/02/2023,22:27:00,102.00,Female,53,Electronics,1,300,81.00,300.00
549,03/11/2022,19:39:00,114.00,Female,50,Beauty,2,50,12.50,100.00
675,19/07/2023,18:10:00,26.00,Female,45,Clothing,2,30,15.90,60.00
730,20/02/2022,19:38:00,131.00,Female,36,Clothing,2,25,13.25,50.00
798,20/01/2023,21:19:00,73.00,Male,61,Clothing,1,50,15.00,50.00
1549,15/11/2023,19:25:00,109.00,Female,50,Beauty,2,50,14.50,100.00
1675,17/05/2022,19:55:00,152.00,Female,45,Clothing,2,30,16.20,60.00
1730,14/08/2023,19:17:00,116.00,Female,36,Clothing,2,25,10.75,50.00
1798,18/07/2023,20:26:00,96.00,Male,61,Clothing,1,50,20.00,50.00
13,08/02/2023,17:43:00,106.00,Male,22,Electronics,3,500,245.00,1500.00
35,29/10/2022,17:30:00,122.00,Female,58,Beauty,3,300,126.00,900.00
140,07/07/2022,20:20:00,61.00,Male,38,Electronics,1,30,14.40,30.00
206,02/09/2022,18:18:00,31.00,Male,61,Clothing,1,25,11.75,25.00
261,06/02/2022,17:48:00,16.00,Male,21,Clothing,2,25,8.25,50.00
279,10/08/2023,17:29:00,38.00,Male,50,Clothing,1,500,210.00,500.00
308,31/03/2022,19:12:00,130.00,Female,34,Beauty,4,300,126.00,1200.00
418,01/04/2022,18:05:00,95.00,Female,60,Electronics,2,500,155.00,1000.00
1013,16/07/2022,19:38:00,111.00,Male,22,Electronics,3,500,200.00,1500.00
1035,26/04/2023,21:56:00,52.00,Female,58,Beauty,3,300,105.00,900.00
1140,22/05/2022,19:26:00,154.00,Male,38,Electronics,1,30,15.90,30.00
1206,14/05/2023,19:45:00,68.00,Male,61,Clothing,1,25,8.50,25.00
1261,27/09/2022,21:19:00,116.00,Male,21,Clothing,2,25,6.25,50.00
1279,21/04/2022,22:55:00,116.00,Male,50,Clothing,1,500,170.00,500.00
1308,19/06/2023,22:39:00,91.00,Female,34,Beauty,4,300,150.00,1200.00
1418,17/09/2022,18:19:00,68.00,Female,60,Electronics,2,500,215.00,1000.00
612,23/02/2022,19:06:00,77.00,Female,61,Electronics,1,500,235.00,500.00
875,30/11/2023,21:47:00,134.00,Female,51,Electronics,4,500,135.00,2000.00
1612,18/12/2022,21:14:00,140.00,Female,61,Electronics,1,500,230.00,500.00
1875,03/06/2022,22:42:00,141.00,Female,51,Electronics,4,500,165.00,2000.00
430,23/05/2023,18:36:00,100.00,Female,43,Electronics,3,300,153.00,900.00
633,06/07/2023,22:20:00,35.00,Male,39,Beauty,4,30,12.30,120.00
1430,31/10/2023,18:25:00,22.00,Female,43,Electronics,3,300,132.00,900.00
1633,31/12/2022,18:18:00,152.00,Male,39,Beauty,4,30,11.40,120.00
125,28/09/2022,18:48:00,137.00,Male,48,Clothing,2,50,19.00,100.00
716,13/08/2023,19:51:00,137.00,Female,60,Clothing,4,300,108.00,1200.00
790,13/04/2023,20:47:00,29.00,Male,62,Clothing,1,25,9.25,25.00
960,29/03/2023,19:01:00,134.00,Male,59,Clothing,2,30,14.40,60.00
1125,12/11/2023,17:51:00,79.00,Male,48,Clothing,2,50,21.50,100.00
1716,12/02/2022,19:16:00,39.00,Female,60,Clothing,4,300,87.00,1200.00
1790,14/05/2023,20:52:00,147.00,Male,62,Clothing,1,25,7.50,25.00
1960,29/06/2022,22:04:00,67.00,Male,59,Clothing,2,30,13.20,60.00
259,11/03/2023,20:26:00,93.00,Female,45,Clothing,4,50,22.50,200.00
443,19/09/2023,20:25:00,98.00,Male,29,Clothing,2,300,114.00,600.00
529,29/11/2022,17:43:00,46.00,Female,35,Clothing,3,50,20.50,150.00
563,21/12/2022,18:40:00,150.00,Male,20,Clothing,2,30,16.20,60.00
1259,03/11/2022,17:31:00,105.00,Female,45,Clothing,4,50,21.00,200.00
1443,18/06/2022,19:37:00,81.00,Male,29,Clothing,2,300,147.00,600.00
1529,17/09/2022,22:38:00,105.00,Female,35,Clothing,3,50,17.00,150.00
1563,13/10/2022,17:44:00,22.00,Male,20,Clothing,2,30,15.30,60.00
801,01/12/2022,17:14:00,153.00,Male,21,Clothing,4,50,19.00,200.00
1801,10/07/2022,22:01:00,148.00,Male,21,Clothing,4,50,13.50,200.00
160,20/07/2022,17:08:00,127.00,Female,43,Clothing,2,50,26.50,100.00
508,05/07/2023,22:52:00,32.00,Male,58,Beauty,2,300,123.00,600.00
807,26/01/2023,19:49:00,91.00,Female,50,Electronics,4,50,15.50,200.00
1160,20/08/2023,19:20:00,105.00,Female,43,Clothing,2,50,14.00,100.00
1508,08/04/2022,20:32:00,90.00,Male,58,Beauty,2,300,81.00,600.00
1807,04/08/2022,22:15:00,19.00,Female,50,Electronics,4,50,22.00,200.00
511,23/12/2023,18:19:00,146.00,Male,45,Beauty,2,50,24.50,100.00
521,28/10/2023,19:56:00,133.00,Female,47,Clothing,4,30,8.70,120.00
695,03/04/2022,22:12:00,52.00,Female,22,Electronics,3,50,21.00,150.00
816,27/09/2023,19:29:00,133.00,Male,47,Beauty,2,500,240.00,1000.00
1511,09/04/2022,21:36:00,45.00,Male,45,Beauty,2,50,13.50,100.00
1521,23/07/2023,19:08:00,30.00,Female,47,Clothing,4,30,12.90,120.00
1695,21/09/2023,20:51:00,85.00,Female,22,Electronics,3,50,23.00,150.00
1816,17/06/2022,22:30:00,52.00,Male,47,Beauty,2,500,245.00,1000.00
217,02/05/2022,17:01:00,17.00,Female,35,Electronics,4,50,26.50,200.00
384,10/04/2022,19:53:00,127.00,Male,55,Clothing,1,500,145.00,500.00
1217,16/10/2023,19:28:00,70.00,Female,35,Electronics,4,50,18.00,200.00
1384,17/12/2023,20:23:00,106.00,Male,55,Clothing,1,500,260.00,500.00
648,23/02/2023,18:13:00,41.00,Male,53,Beauty,4,300,138.00,1200.00
926,06/10/2023,22:53:00,53.00,Male,22,Electronics,1,30,15.60,30.00
1648,10/07/2023,17:18:00,16.00,Male,53,Beauty,4,300,87.00,1200.00
1926,07/08/2023,20:22:00,74.00,Male,22,Electronics,1,30,9.60,30.00
285,01/12/2023,18:14:00,107.00,Female,31,Electronics,1,25,13.50,25.00
427,16/11/2023,21:26:00,120.00,Male,25,Electronics,1,25,11.75,25.00
569,29/04/2022,20:49:00,132.00,Male,52,Electronics,4,50,19.00,200.00
570,09/06/2022,22:53:00,91.00,Male,49,Clothing,1,500,185.00,500.00
630,21/03/2023,17:29:00,94.00,Male,42,Clothing,2,50,25.50,100.00
957,19/06/2023,19:00:00,105.00,Female,60,Electronics,4,30,9.30,120.00
1285,01/06/2023,21:55:00,130.00,Female,31,Electronics,1,25,12.25,25.00
1427,15/07/2023,18:36:00,92.00,Male,25,Electronics,1,25,11.50,25.00
1569,30/11/2023,21:07:00,35.00,Male,52,Electronics,4,50,18.00,200.00
1570,15/06/2023,22:32:00,109.00,Male,49,Clothing,1,500,170.00,500.00
1630,22/05/2022,17:22:00,95.00,Male,42,Clothing,2,50,16.00,100.00
1957,25/10/2022,19:00:00,75.00,Female,60,Electronics,4,30,14.70,120.00
635,04/12/2022,21:03:00,89.00,Female,63,Electronics,3,300,129.00,900.00
1635,17/04/2023,18:08:00,36.00,Female,63,Electronics,3,300,159.00,900.00
29,08/03/2022,20:10:00,31.00,Female,42,Electronics,1,30,13.50,30.00
277,03/07/2023,22:10:00,139.00,Male,36,Clothing,4,25,12.25,100.00
859,20/09/2022,21:52:00,46.00,Female,56,Electronics,3,500,190.00,1500.00
1029,18/07/2023,19:23:00,117.00,Female,42,Electronics,1,30,12.30,30.00
1277,17/10/2023,21:20:00,80.00,Male,36,Clothing,4,25,12.75,100.00
1859,14/09/2022,20:58:00,32.00,Female,56,Electronics,3,500,205.00,1500.00
638,10/01/2023,19:52:00,154.00,Male,46,Electronics,1,500,190.00,500.00
823,03/12/2023,17:42:00,66.00,Female,56,Electronics,2,50,25.00,100.00
956,24/04/2023,21:50:00,140.00,Male,30,Clothing,3,500,135.00,1500.00
981,05/02/2022,21:08:00,5.00,Female,30,Electronics,2,30,12.90,60.00
1638,13/08/2022,18:26:00,37.00,Male,46,Electronics,1,500,155.00,500.00
1823,08/11/2022,22:28:00,58.00,Female,56,Electronics,2,50,26.50,100.00
1956,01/06/2023,20:40:00,62.00,Male,30,Clothing,3,500,170.00,1500.00
1981,05/06/2022,22:50:00,19.00,Female,30,Electronics,2,30,11.70,60.00
219,16/09/2023,22:34:00,79.00,Female,53,Electronics,3,30,10.20,90.00
1219,02/11/2022,21:47:00,149.00,Female,53,Electronics,3,30,11.10,90.00
73,14/01/2022,21:47:00,42.00,Male,29,Electronics,3,30,9.00,90.00
162,11/04/2023,19:37:00,118.00,Male,39,Clothing,2,30,9.00,60.00
306,04/01/2022,22:05:00,148.00,Male,54,Electronics,1,50,26.50,50.00
725,21/09/2023,20:32:00,2.00,Male,61,Electronics,1,300,153.00,300.00
880,26/09/2023,20:13:00,63.00,Male,22,Beauty,2,500,175.00,1000.00
992,15/10/2023,19:34:00,134.00,Female,57,Electronics,2,30,7.80,60.00
1073,21/02/2022,18:16:00,82.00,Male,29,Electronics,3,30,15.30,90.00
1162,13/07/2022,17:08:00,101.00,Male,39,Clothing,2,30,12.60,60.00
1306,11/11/2023,20:57:00,122.00,Male,54,Electronics,1,50,18.50,50.00
1725,16/05/2022,21:02:00,109.00,Male,61,Electronics,1,300,105.00,300.00
1880,14/06/2023,20:03:00,37.00,Male,22,Beauty,2,500,175.00,1000.00
1992,19/05/2023,21:35:00,70.00,Female,57,Electronics,2,30,8.70,60.00
597,01/11/2022,19:29:00,84.00,Male,22,Beauty,4,300,111.00,1200.00
622,16/10/2022,22:00:00,155.00,Female,49,Beauty,3,25,6.25,75.00
1597,28/08/2023,18:21:00,32.00,Male,22,Beauty,4,300,78.00,1200.00
1622,22/04/2023,21:28:00,54.00,Female,49,Beauty,3,25,11.75,75.00
116,22/06/2023,20:04:00,58.00,Female,23,Clothing,1,30,15.00,30.00
364,07/06/2022,19:06:00,98.00,Female,19,Beauty,1,500,200.00,500.00
368,31/01/2023,21:11:00,90.00,Female,56,Clothing,4,300,132.00,1200.00
1116,15/08/2022,22:26:00,145.00,Female,23,Clothing,1,30,12.30,30.00
1364,23/09/2023,17:04:00,72.00,Female,19,Beauty,1,500,250.00,500.00
1368,08/03/2022,21:29:00,145.00,Female,56,Clothing,4,300,132.00,1200.00
50,29/03/2022,18:51:00,71.00,Female,27,Beauty,3,25,10.50,75.00
479,03/11/2022,21:35:00,90.00,Male,52,Electronics,4,300,105.00,1200.00
804,11/12/2023,17:12:00,99.00,Male,42,Electronics,1,30,10.80,30.00
1050,10/12/2022,20:15:00,24.00,Female,27,Beauty,3,25,11.25,75.00
1479,31/05/2022,22:24:00,108.00,Male,52,Electronics,4,300,162.00,1200.00
1804,10/01/2023,22:46:00,74.00,Male,42,Electronics,1,30,14.70,30.00
92,21/03/2022,19:41:00,10.00,Female,51,Electronics,4,30,8.70,120.00
282,05/10/2023,17:39:00,10.00,Female,64,Electronics,4,50,56.00,200.00
718,02/11/2023,20:25:00,154.00,Female,59,Beauty,3,25,25.00,75.00
1092,03/05/2022,20:15:00,58.00,Female,51,Electronics,4,30,31.50,120.00
1282,20/02/2023,20:05:00,23.00,Female,64,Electronics,4,50,48.50,200.00
1718,25/10/2023,19:03:00,20.00,Female,59,Beauty,3,25,25.50,75.00
617,06/08/2022,19:12:00,30.00,Male,34,Electronics,1,30,28.50,30.00
624,05/02/2022,19:08:00,48.00,Female,34,Beauty,3,300,342.00,900.00
825,08/01/2022,17:27:00,51.00,Female,46,Beauty,1,25,27.25,25.00
1617,01/05/2022,17:09:00,77.00,Male,34,Electronics,1,30,35.10,30.00
1624,18/11/2022,20:48:00,121.00,Female,34,Beauty,3,300,363.00,900.00
1825,30/08/2023,18:34:00,105.00,Female,46,Beauty,1,25,27.00,25.00
568,11/08/2023,20:03:00,32.00,Female,51,Electronics,1,300,372.00,300.00
671,23/09/2023,19:51:00,2.00,Male,62,Electronics,3,50,61.50,150.00
756,17/07/2023,20:33:00,4.00,Female,62,Electronics,4,300,333.00,1200.00
815,05/04/2023,21:15:00,139.00,Female,51,Clothing,3,25,23.75,75.00
1568,09/10/2022,22:34:00,51.00,Female,51,Electronics,1,300,336.00,300.00
1671,28/02/2023,20:55:00,47.00,Male,62,Electronics,3,50,62.50,150.00
1756,12/05/2022,22:16:00,119.00,Female,62,Electronics,4,300,297.00,1200.00
1815,24/05/2023,22:19:00,6.00,Female,51,Clothing,3,25,30.50,75.00
146,10/11/2022,22:01:00,74.00,Male,38,Clothing,4,50,49.00,200.00
263,04/05/2022,21:48:00,133.00,Male,23,Beauty,2,30,34.80,60.00
704,11/09/2023,22:40:00,141.00,Female,62,Clothing,3,30,34.80,90.00
1146,09/10/2023,21:11:00,52.00,Male,38,Clothing,4,50,60.00,200.00
1263,07/09/2022,20:49:00,47.00,Male,23,Beauty,2,30,35.40,60.00
1704,16/09/2022,20:07:00,155.00,Female,62,Clothing,3,30,30.30,90.00
476,12/12/2023,18:31:00,131.00,Female,27,Clothing,4,500,570.00,2000.00
733,25/10/2022,21:07:00,143.00,Male,34,Beauty,1,30,28.50,30.00
924,17/09/2022,22:18:00,151.00,Male,55,Beauty,2,50,55.00,100.00
984,20/11/2023,19:29:00,83.00,Male,56,Clothing,1,500,480.00,500.00
1476,11/11/2022,22:27:00,130.00,Female,27,Clothing,4,500,555.00,2000.00
1733,03/09/2023,20:52:00,146.00,Male,34,Beauty,1,30,36.60,30.00
1924,28/11/2022,22:25:00,107.00,Male,55,Beauty,2,50,54.50,100.00
1984,09/09/2023,20:10:00,126.00,Male,56,Clothing,1,500,530.00,500.00
251,15/09/2022,21:00:00,141.00,Female,57,Beauty,4,50,62.50,200.00
253,30/09/2022,21:26:00,66.00,Female,53,Clothing,4,500,525.00,2000.00
574,17/09/2023,20:12:00,24.00,Female,63,Electronics,2,25,24.75,50.00
751,08/11/2023,19:58:00,115.00,Female,42,Clothing,2,25,24.75,50.00
871,02/11/2023,23:00:00,57.00,Male,62,Beauty,2,30,33.90,60.00
1251,11/09/2022,21:08:00,137.00,Female,57,Beauty,4,50,57.50,200.00
1253,03/12/2023,19:58:00,108.00,Female,53,Clothing,4,500,605.00,2000.00
1574,26/10/2022,21:51:00,150.00,Female,63,Electronics,2,25,24.75,50.00
1751,27/12/2023,22:09:00,99.00,Female,42,Clothing,2,25,30.25,50.00
